Date (TU),Discharge
2022-05-27T10:00:00.000Z,13.6
2022-05-27T11:00:00.000Z,13.6
2022-05-27T12:00:00.000Z,13.5
2022-05-27T13:00:00.000Z,13.5
2022-05-27T14:00:00.000Z,13.5
2022-05-27T15:00:00.000Z,13.5
2022-05-27T16:00:00.000Z,13.5
2022-05-27T17:00:00.000Z,13.5
2022-05-27T18:00:00.000Z,13.5
2022-05-27T19:00:00.000Z,13.5
2022-05-27T20:00:00.000Z,13.5
2022-05-27T21:00:00.000Z,13.5
2022-05-27T22:00:00.000Z,13.5
2022-05-27T23:00:00.000Z,13.5
2022-05-28T00:00:00.000Z,13.5
2022-05-28T01:00:00.000Z,13.5
2022-05-28T02:00:00.000Z,13.5
2022-05-28T03:00:00.000Z,13.5
2022-05-28T04:00:00.000Z,13.5
2022-05-28T05:00:00.000Z,13.5
2022-05-28T06:00:00.000Z,13.5
2022-05-28T07:00:00.000Z,13.5
2022-05-28T08:00:00.000Z,13.5
2022-05-28T09:00:00.000Z,13.4
2022-05-28T10:00:00.000Z,13.4
2022-05-28T11:00:00.000Z,13.4
2022-05-28T12:00:00.000Z,13.4
2022-05-28T13:00:00.000Z,13.4
2022-05-28T14:00:00.000Z,13.4
2022-05-28T15:00:00.000Z,13.4
2022-05-28T16:00:00.000Z,13.4
2022-05-28T17:00:00.000Z,13.4
2022-05-28T18:00:00.000Z,13.4
2022-05-28T19:00:00.000Z,13.4
2022-05-28T20:00:00.000Z,13.4
2022-05-28T21:00:00.000Z,13.4
2022-05-28T22:00:00.000Z,13.4
2022-05-28T23:00:00.000Z,13.4
2022-05-29T00:00:00.000Z,13.4
2022-05-29T01:00:00.000Z,13.4
2022-05-29T02:00:00.000Z,13.4
2022-05-29T03:00:00.000Z,13.4
2022-05-29T04:00:00.000Z,13.4
2022-05-29T05:00:00.000Z,13.4
2022-05-29T06:00:00.000Z,13.3
2022-05-29T07:00:00.000Z,13.3
2022-05-29T08:00:00.000Z,13.3
2022-05-29T09:00:00.000Z,13.3
2022-05-29T10:00:00.000Z,13.3
2022-05-29T11:00:00.000Z,13.3
2022-05-29T12:00:00.000Z,13.3
2022-05-29T13:00:00.000Z,13.3
2022-05-29T14:00:00.000Z,13.3
2022-05-29T15:00:00.000Z,13.3
2022-05-29T16:00:00.000Z,13.3
2022-05-29T17:00:00.000Z,13.3
2022-05-29T18:00:00.000Z,13.3
2022-05-29T19:00:00.000Z,13.3
2022-05-29T20:00:00.000Z,13.3
2022-05-29T21:00:00.000Z,13.3
2022-05-29T22:00:00.000Z,13.3
2022-05-29T23:00:00.000Z,13.3
2022-05-30T00:00:00.000Z,13.3
2022-05-30T01:00:00.000Z,13.3
2022-05-30T02:00:00.000Z,13.3
2022-05-30T03:00:00.000Z,13.3
2022-05-30T04:00:00.000Z,13.2
2022-05-30T05:00:00.000Z,13.2
2022-05-30T06:00:00.000Z,13.2
2022-05-30T07:00:00.000Z,13.2
2022-05-30T08:00:00.000Z,13.2
2022-05-30T09:00:00.000Z,13.2
2022-05-30T10:00:00.000Z,13.2
2022-05-30T11:00:00.000Z,13.3
2022-05-30T12:00:00.000Z,13.4
2022-05-30T13:00:00.000Z,13.5
2022-05-30T14:00:00.000Z,13.6
2022-05-30T15:00:00.000Z,13.7
2022-05-30T16:00:00.000Z,13.8
2022-05-30T17:00:00.000Z,13.9
2022-05-30T18:00:00.000Z,13.9
2022-05-30T19:00:00.000Z,13.9
2022-05-30T20:00:00.000Z,13.8
2022-05-30T21:00:00.000Z,13.8
2022-05-30T22:00:00.000Z,13.8
2022-05-30T23:00:00.000Z,13.8
2022-05-31T00:00:00.000Z,13.8
2022-05-31T01:00:00.000Z,13.8
2022-05-31T02:00:00.000Z,13.8
2022-05-31T03:00:00.000Z,13.8
2022-05-31T04:00:00.000Z,13.7
2022-05-31T05:00:00.000Z,13.7
2022-05-31T06:00:00.000Z,13.7
2022-05-31T07:00:00.000Z,13.7
2022-05-31T08:00:00.000Z,13.7
2022-05-31T09:00:00.000Z,13.7
2022-05-31T10:00:00.000Z,13.7
2022-05-31T11:00:00.000Z,13.7
2022-05-31T12:00:00.000Z,13.6
2022-05-31T13:00:00.000Z,13.6
2022-05-31T14:00:00.000Z,13.6
2022-05-31T15:00:00.000Z,13.6
2022-05-31T16:00:00.000Z,13.6
2022-05-31T17:00:00.000Z,13.6
2022-05-31T18:00:00.000Z,13.6
2022-05-31T19:00:00.000Z,13.6
2022-05-31T20:00:00.000Z,13.5
2022-05-31T21:00:00.000Z,13.5
2022-05-31T22:00:00.000Z,13.5
2022-05-31T23:00:00.000Z,13.5
2022-06-01T00:00:00.000Z,13.5
2022-06-01T01:00:00.000Z,13.5
2022-06-01T02:00:00.000Z,13.5
2022-06-01T03:00:00.000Z,13.5
2022-06-01T04:00:00.000Z,13.4
2022-06-01T05:00:00.000Z,13.4
2022-06-01T06:00:00.000Z,13.4
2022-06-01T07:00:00.000Z,13.4
2022-06-01T08:00:00.000Z,13.4
2022-06-01T09:00:00.000Z,13.4
2022-06-01T10:00:00.000Z,13.4
2022-06-01T11:00:00.000Z,13.4
2022-06-01T12:00:00.000Z,13.3
2022-06-01T13:00:00.000Z,13.3
2022-06-01T14:00:00.000Z,13.3
2022-06-01T15:00:00.000Z,13.3
2022-06-01T16:00:00.000Z,13.3
2022-06-01T17:00:00.000Z,13.3
2022-06-01T18:00:00.000Z,13.3
2022-06-01T19:00:00.000Z,13.3
2022-06-01T20:00:00.000Z,13.2
2022-06-01T21:00:00.000Z,13.2
2022-06-01T22:00:00.000Z,13.2
2022-06-01T23:00:00.000Z,13.2
2022-06-02T00:00:00.000Z,13.2
2022-06-02T01:00:00.000Z,13.2
2022-06-02T02:00:00.000Z,13.2
2022-06-02T03:00:00.000Z,13.2
2022-06-02T04:00:00.000Z,13.2
2022-06-02T05:00:00.000Z,13.2
2022-06-02T06:00:00.000Z,13.2
2022-06-02T07:00:00.000Z,13.2
2022-06-02T08:00:00.000Z,13.2
2022-06-02T09:00:00.000Z,13.2
2022-06-02T10:00:00.000Z,13.2
2022-06-02T11:00:00.000Z,13.2
2022-06-02T12:00:00.000Z,13.2
2022-06-02T13:00:00.000Z,13.2
2022-06-02T14:00:00.000Z,13.2
2022-06-02T15:00:00.000Z,13.2
2022-06-02T16:00:00.000Z,13.2
2022-06-02T17:00:00.000Z,13.2
2022-06-02T18:00:00.000Z,13.2
2022-06-02T19:00:00.000Z,13.2
2022-06-02T20:00:00.000Z,13.2
2022-06-02T21:00:00.000Z,13.2
2022-06-02T22:00:00.000Z,13.2
2022-06-02T23:00:00.000Z,13.2
2022-06-03T00:00:00.000Z,13.2
2022-06-03T01:00:00.000Z,13.2
2022-06-03T02:00:00.000Z,13.2
2022-06-03T03:00:00.000Z,13.2
2022-06-03T04:00:00.000Z,13.2
2022-06-03T05:00:00.000Z,13.2
2022-06-03T06:00:00.000Z,13.2
2022-06-03T07:00:00.000Z,13.2
2022-06-03T08:00:00.000Z,13.2
2022-06-03T09:00:00.000Z,13.2
2022-06-03T10:00:00.000Z,13.2
2022-06-03T11:00:00.000Z,13.3
2022-06-03T12:00:00.000Z,13.4
2022-06-03T13:00:00.000Z,13.4
2022-06-03T14:00:00.000Z,13.5
2022-06-03T15:00:00.000Z,13.6
2022-06-03T16:00:00.000Z,13.7
2022-06-03T17:00:00.000Z,13.7
2022-06-03T18:00:00.000Z,13.7
2022-06-03T19:00:00.000Z,13.7
2022-06-03T20:00:00.000Z,13.7
2022-06-03T21:00:00.000Z,13.7
2022-06-03T22:00:00.000Z,13.7
2022-06-03T23:00:00.000Z,13.7
2022-06-04T00:00:00.000Z,13.7
2022-06-04T01:00:00.000Z,13.7
2022-06-04T02:00:00.000Z,13.7
2022-06-04T03:00:00.000Z,13.7
2022-06-04T04:00:00.000Z,13.7
2022-06-04T05:00:00.000Z,13.7
2022-06-04T06:00:00.000Z,13.7
2022-06-04T07:00:00.000Z,13.6
2022-06-04T08:00:00.000Z,13.6
2022-06-04T09:00:00.000Z,13.6
2022-06-04T10:00:00.000Z,13.6
2022-06-04T11:00:00.000Z,13.6
2022-06-04T12:00:00.000Z,13.6
2022-06-04T13:00:00.000Z,13.6
2022-06-04T14:00:00.000Z,13.6
2022-06-04T15:00:00.000Z,13.6
2022-06-04T16:00:00.000Z,13.6
2022-06-04T17:00:00.000Z,13.6
2022-06-04T18:00:00.000Z,13.6
2022-06-04T19:00:00.000Z,13.6
2022-06-04T20:00:00.000Z,13.6
2022-06-04T21:00:00.000Z,13.6
2022-06-04T22:00:00.000Z,13.6
2022-06-04T23:00:00.000Z,13.7
2022-06-05T00:00:00.000Z,13.9
2022-06-05T01:00:00.000Z,13.9
2022-06-05T02:00:00.000Z,13.8
2022-06-05T03:00:00.000Z,13.8
2022-06-05T04:00:00.000Z,13.7
2022-06-05T05:00:00.000Z,13.7
2022-06-05T06:00:00.000Z,14
2022-06-05T07:00:00.000Z,14
2022-06-05T08:00:00.000Z,13.9
2022-06-05T09:00:00.000Z,13.8
2022-06-05T10:00:00.000Z,13.7
2022-06-05T11:00:00.000Z,13.6
2022-06-05T12:00:00.000Z,13.6
2022-06-05T13:00:00.000Z,13.6
2022-06-05T14:00:00.000Z,13.6
2022-06-05T15:00:00.000Z,13.6
2022-06-05T16:00:00.000Z,13.6
2022-06-05T17:00:00.000Z,13.6
2022-06-05T18:00:00.000Z,13.5
2022-06-05T19:00:00.000Z,13.5
2022-06-05T20:00:00.000Z,13.5
2022-06-05T21:00:00.000Z,13.5
2022-06-05T22:00:00.000Z,13.5
2022-06-05T23:00:00.000Z,13.5
2022-06-06T00:00:00.000Z,13.5
2022-06-06T01:00:00.000Z,13.5
2022-06-06T02:00:00.000Z,13.5
2022-06-06T03:00:00.000Z,13.5
2022-06-06T04:00:00.000Z,13.5
2022-06-06T05:00:00.000Z,13.4
2022-06-06T06:00:00.000Z,13.4
2022-06-06T07:00:00.000Z,13.4
2022-06-06T08:00:00.000Z,13.4
2022-06-06T09:00:00.000Z,13.4
2022-06-06T10:00:00.000Z,13.5
2022-06-06T11:00:00.000Z,13.5
2022-06-06T12:00:00.000Z,13.5
2022-06-06T13:00:00.000Z,13.5
2022-06-06T14:00:00.000Z,13.6
2022-06-06T15:00:00.000Z,13.6
2022-06-06T16:00:00.000Z,13.6
2022-06-06T17:00:00.000Z,13.7
2022-06-06T18:00:00.000Z,13.7
2022-06-06T19:00:00.000Z,13.7
2022-06-06T20:00:00.000Z,13.7
2022-06-06T21:00:00.000Z,13.8
2022-06-06T22:00:00.000Z,13.8
2022-06-06T23:00:00.000Z,13.8
2022-06-07T00:00:00.000Z,13.9
2022-06-07T01:00:00.000Z,13.9
2022-06-07T02:00:00.000Z,13.9
2022-06-07T03:00:00.000Z,13.8
2022-06-07T04:00:00.000Z,13.8
2022-06-07T05:00:00.000Z,13.8
2022-06-07T06:00:00.000Z,13.8
2022-06-07T07:00:00.000Z,13.8
2022-06-07T08:00:00.000Z,13.8
2022-06-07T09:00:00.000Z,13.8
2022-06-07T10:00:00.000Z,13.7
2022-06-07T11:00:00.000Z,13.7
2022-06-07T12:00:00.000Z,13.7
2022-06-07T13:00:00.000Z,13.7
2022-06-07T14:00:00.000Z,13.7
2022-06-07T15:00:00.000Z,13.7
2022-06-07T16:00:00.000Z,13.7
2022-06-07T17:00:00.000Z,13.6
2022-06-07T18:00:00.000Z,13.6
2022-06-07T19:00:00.000Z,13.8
2022-06-07T20:00:00.000Z,21.4
2022-06-07T21:00:00.000Z,31.8
2022-06-07T22:00:00.000Z,30.1
2022-06-07T23:00:00.000Z,37.2
2022-06-08T00:00:00.000Z,42.4
2022-06-08T01:00:00.000Z,43.3
2022-06-08T02:00:00.000Z,42.2
2022-06-08T03:00:00.000Z,41.6
2022-06-08T04:00:00.000Z,41.6
2022-06-08T05:00:00.000Z,41.6
2022-06-08T06:00:00.000Z,42.4
2022-06-08T07:00:00.000Z,46.7
2022-06-08T08:00:00.000Z,39.4
2022-06-08T09:00:00.000Z,40.1
2022-06-08T10:00:00.000Z,40.1
2022-06-08T11:00:00.000Z,35.3
2022-06-08T12:00:00.000Z,32
2022-06-08T13:00:00.000Z,31
2022-06-08T14:00:00.000Z,28
2022-06-08T15:00:00.000Z,27.4
2022-06-08T16:00:00.000Z,26.9
2022-06-08T17:00:00.000Z,24.4
2022-06-08T18:00:00.000Z,22.8
2022-06-08T19:00:00.000Z,21.9
2022-06-08T20:00:00.000Z,21.7
2022-06-08T21:00:00.000Z,21.5
2022-06-08T22:00:00.000Z,20.7
2022-06-08T23:00:00.000Z,19.4
2022-06-09T00:00:00.000Z,18.1
2022-06-09T01:00:00.000Z,17
2022-06-09T02:00:00.000Z,16.2
2022-06-09T03:00:00.000Z,15.5
2022-06-09T04:00:00.000Z,15
2022-06-09T05:00:00.000Z,14.6
2022-06-09T06:00:00.000Z,14.3
2022-06-09T07:00:00.000Z,14.2
2022-06-09T08:00:00.000Z,14.1
2022-06-09T09:00:00.000Z,14
2022-06-09T10:00:00.000Z,13.9
2022-06-09T11:00:00.000Z,13.8
2022-06-09T12:00:00.000Z,13.8
2022-06-09T13:00:00.000Z,13.8
2022-06-09T14:00:00.000Z,13.8
2022-06-09T15:00:00.000Z,13.8
2022-06-09T16:00:00.000Z,13.8
2022-06-09T17:00:00.000Z,13.8
2022-06-09T18:00:00.000Z,13.8
2022-06-09T19:00:00.000Z,13.8
2022-06-09T20:00:00.000Z,13.8
2022-06-09T21:00:00.000Z,13.8
2022-06-09T22:00:00.000Z,13.8
2022-06-09T23:00:00.000Z,13.8
2022-06-10T00:00:00.000Z,13.8
2022-06-10T01:00:00.000Z,13.8
2022-06-10T02:00:00.000Z,13.8
2022-06-10T03:00:00.000Z,13.8
2022-06-10T04:00:00.000Z,13.9
2022-06-10T05:00:00.000Z,13.9
2022-06-10T06:00:00.000Z,13.9
2022-06-10T07:00:00.000Z,13.9
2022-06-10T08:00:00.000Z,13.9
2022-06-10T09:00:00.000Z,13.9
2022-06-10T10:00:00.000Z,13.9
2022-06-10T11:00:00.000Z,13.9
2022-06-10T12:00:00.000Z,13.9
2022-06-10T13:00:00.000Z,13.9
2022-06-10T14:00:00.000Z,13.9
2022-06-10T15:00:00.000Z,13.9
2022-06-10T16:00:00.000Z,14
2022-06-10T17:00:00.000Z,14.2
2022-06-10T18:00:00.000Z,14.9
2022-06-10T19:00:00.000Z,13.6
2022-06-10T20:00:00.000Z,13
2022-06-10T21:00:00.000Z,13.1
2022-06-10T22:00:00.000Z,13.1
2022-06-10T23:00:00.000Z,13.1
2022-06-11T00:00:00.000Z,13.2
2022-06-11T01:00:00.000Z,13.2
2022-06-11T02:00:00.000Z,13.3
2022-06-11T03:00:00.000Z,13.3
2022-06-11T04:00:00.000Z,13.3
2022-06-11T05:00:00.000Z,13.4
2022-06-11T06:00:00.000Z,13.4
2022-06-11T07:00:00.000Z,13.4
2022-06-11T08:00:00.000Z,13.5
2022-06-11T09:00:00.000Z,13.5
2022-06-11T10:00:00.000Z,13.6
2022-06-11T11:00:00.000Z,13.6
2022-06-11T12:00:00.000Z,13.6
2022-06-11T13:00:00.000Z,13.7
2022-06-11T14:00:00.000Z,13.7
2022-06-11T15:00:00.000Z,13.7
2022-06-11T16:00:00.000Z,13.8
2022-06-11T17:00:00.000Z,13.8
2022-06-11T18:00:00.000Z,13.8
2022-06-11T19:00:00.000Z,13.8
2022-06-11T20:00:00.000Z,13.8
2022-06-11T21:00:00.000Z,13.8
2022-06-11T22:00:00.000Z,13.8
2022-06-11T23:00:00.000Z,13.8
2022-06-12T00:00:00.000Z,13.8
2022-06-12T01:00:00.000Z,13.8
2022-06-12T02:00:00.000Z,13.8
2022-06-12T03:00:00.000Z,13.7
2022-06-12T04:00:00.000Z,13.7
2022-06-12T05:00:00.000Z,13.7
2022-06-12T06:00:00.000Z,13.7
2022-06-12T07:00:00.000Z,13.7
2022-06-12T08:00:00.000Z,13.7
2022-06-12T09:00:00.000Z,13.7
2022-06-12T10:00:00.000Z,13.7
2022-06-12T11:00:00.000Z,13.7
2022-06-12T12:00:00.000Z,13.7
2022-06-12T13:00:00.000Z,13.7
2022-06-12T14:00:00.000Z,13.7
2022-06-12T15:00:00.000Z,13.7
2022-06-12T16:00:00.000Z,14.3
2022-06-12T17:00:00.000Z,15.6
2022-06-12T18:00:00.000Z,14
2022-06-12T19:00:00.000Z,13.5
2022-06-12T20:00:00.000Z,13.2
2022-06-12T21:00:00.000Z,12.9
2022-06-12T22:00:00.000Z,12.9
2022-06-12T23:00:00.000Z,12.9
2022-06-13T00:00:00.000Z,12.9
2022-06-13T01:00:00.000Z,12.9
2022-06-13T02:00:00.000Z,12.9
2022-06-13T03:00:00.000Z,12.9
2022-06-13T04:00:00.000Z,12.9
2022-06-13T05:00:00.000Z,12.9
2022-06-13T06:00:00.000Z,12.9
2022-06-13T07:00:00.000Z,12.9
2022-06-13T08:00:00.000Z,12.9
2022-06-13T09:00:00.000Z,12.9
2022-06-13T10:00:00.000Z,12.9
2022-06-13T11:00:00.000Z,12.9
2022-06-13T12:00:00.000Z,12.9
2022-06-13T13:00:00.000Z,12.9
2022-06-13T14:00:00.000Z,12.9
2022-06-13T15:00:00.000Z,12.9
2022-06-13T16:00:00.000Z,12.9
2022-06-13T17:00:00.000Z,12.9
2022-06-13T18:00:00.000Z,12.9
2022-06-13T19:00:00.000Z,12.9
2022-06-13T20:00:00.000Z,13
2022-06-13T21:00:00.000Z,13
2022-06-13T22:00:00.000Z,13
2022-06-13T23:00:00.000Z,13
2022-06-14T00:00:00.000Z,13
2022-06-14T01:00:00.000Z,13
2022-06-14T02:00:00.000Z,13
2022-06-14T03:00:00.000Z,13
2022-06-14T04:00:00.000Z,13
2022-06-14T05:00:00.000Z,13
2022-06-14T06:00:00.000Z,13
2022-06-14T07:00:00.000Z,13
2022-06-14T08:00:00.000Z,13
2022-06-14T09:00:00.000Z,13
2022-06-14T10:00:00.000Z,13
2022-06-14T11:00:00.000Z,13
2022-06-14T12:00:00.000Z,13
2022-06-14T13:00:00.000Z,13
2022-06-14T14:00:00.000Z,13
2022-06-14T15:00:00.000Z,13
2022-06-14T16:00:00.000Z,13
2022-06-14T17:00:00.000Z,13
2022-06-14T18:00:00.000Z,13
2022-06-14T19:00:00.000Z,13
2022-06-14T20:00:00.000Z,13
2022-06-14T21:00:00.000Z,13
2022-06-14T22:00:00.000Z,13
2022-06-14T23:00:00.000Z,13
2022-06-15T00:00:00.000Z,13
2022-06-15T01:00:00.000Z,13
2022-06-15T02:00:00.000Z,13
2022-06-15T03:00:00.000Z,13
2022-06-15T04:00:00.000Z,13
2022-06-15T05:00:00.000Z,13
2022-06-15T06:00:00.000Z,13
2022-06-15T07:00:00.000Z,13
2022-06-15T08:00:00.000Z,13.1
2022-06-15T09:00:00.000Z,13.1
2022-06-15T10:00:00.000Z,13.1
2022-06-15T11:00:00.000Z,13.1
2022-06-15T12:00:00.000Z,13.1
2022-06-15T13:00:00.000Z,13.1
2022-06-15T14:00:00.000Z,13.1
2022-06-15T15:00:00.000Z,13.1
2022-06-15T16:00:00.000Z,13.1
2022-06-15T17:00:00.000Z,13.1
2022-06-15T18:00:00.000Z,13.1
2022-06-15T19:00:00.000Z,13.1
2022-06-15T20:00:00.000Z,13.1
2022-06-15T21:00:00.000Z,13.1
2022-06-15T22:00:00.000Z,13
2022-06-15T23:00:00.000Z,13
2022-06-16T00:00:00.000Z,13
2022-06-16T01:00:00.000Z,12.9
2022-06-16T02:00:00.000Z,12.9
2022-06-16T03:00:00.000Z,12.8
2022-06-16T04:00:00.000Z,12.8
2022-06-16T05:00:00.000Z,12.8
2022-06-16T06:00:00.000Z,12.7
2022-06-16T07:00:00.000Z,12.7
2022-06-16T08:00:00.000Z,12.7
2022-06-16T09:00:00.000Z,12.6
2022-06-16T10:00:00.000Z,12.6
2022-06-16T11:00:00.000Z,12.6
2022-06-16T12:00:00.000Z,12.6
2022-06-16T13:00:00.000Z,12.6
2022-06-16T14:00:00.000Z,12.6
2022-06-16T15:00:00.000Z,12.6
2022-06-16T16:00:00.000Z,12.6
2022-06-16T17:00:00.000Z,12.6
2022-06-16T18:00:00.000Z,12.6
2022-06-16T19:00:00.000Z,12.6
2022-06-16T20:00:00.000Z,12.6
2022-06-16T21:00:00.000Z,12.6
2022-06-16T22:00:00.000Z,12.6
2022-06-16T23:00:00.000Z,12.6
2022-06-17T00:00:00.000Z,12.6
2022-06-17T01:00:00.000Z,12.6
2022-06-17T02:00:00.000Z,12.6
2022-06-17T03:00:00.000Z,12.6
2022-06-17T04:00:00.000Z,12.7
2022-06-17T05:00:00.000Z,12.7
2022-06-17T06:00:00.000Z,12.7
2022-06-17T07:00:00.000Z,12.7
2022-06-17T08:00:00.000Z,12.7
2022-06-17T09:00:00.000Z,12.7
2022-06-17T10:00:00.000Z,12.7
2022-06-17T11:00:00.000Z,12.7
2022-06-17T12:00:00.000Z,12.7
2022-06-17T13:00:00.000Z,12.7
2022-06-17T14:00:00.000Z,12.7
2022-06-17T15:00:00.000Z,12.7
2022-06-17T16:00:00.000Z,12.7
2022-06-17T17:00:00.000Z,12.7
2022-06-17T18:00:00.000Z,12.7
2022-06-17T19:00:00.000Z,12.7
2022-06-17T20:00:00.000Z,12.7
2022-06-17T21:00:00.000Z,12.7
2022-06-17T22:00:00.000Z,12.8
2022-06-17T23:00:00.000Z,12.8
2022-06-18T00:00:00.000Z,12.8
2022-06-18T01:00:00.000Z,12.8
2022-06-18T02:00:00.000Z,12.8
2022-06-18T03:00:00.000Z,12.8
2022-06-18T04:00:00.000Z,12.8
2022-06-18T05:00:00.000Z,12.8
2022-06-18T06:00:00.000Z,12.8
2022-06-18T07:00:00.000Z,12.8
2022-06-18T08:00:00.000Z,12.8
2022-06-18T09:00:00.000Z,12.8
2022-06-18T10:00:00.000Z,12.8
2022-06-18T11:00:00.000Z,12.8
2022-06-18T12:00:00.000Z,12.8
2022-06-18T13:00:00.000Z,12.8
2022-06-18T14:00:00.000Z,12.8
2022-06-18T15:00:00.000Z,12.8
2022-06-18T16:00:00.000Z,12.9
2022-06-18T17:00:00.000Z,12.9
2022-06-18T18:00:00.000Z,12.9
2022-06-18T19:00:00.000Z,12.9
2022-06-18T20:00:00.000Z,12.9
2022-06-18T21:00:00.000Z,12.9
2022-06-18T22:00:00.000Z,12.9
2022-06-18T23:00:00.000Z,12.9
2022-06-19T00:00:00.000Z,12.9
2022-06-19T01:00:00.000Z,12.9
2022-06-19T02:00:00.000Z,12.9
2022-06-19T03:00:00.000Z,12.9
2022-06-19T04:00:00.000Z,12.9
2022-06-19T05:00:00.000Z,12.9
2022-06-19T06:00:00.000Z,12.9
2022-06-19T07:00:00.000Z,12.9
2022-06-19T08:00:00.000Z,12.9
2022-06-19T09:00:00.000Z,13
2022-06-19T10:00:00.000Z,13
2022-06-19T11:00:00.000Z,13
2022-06-19T12:00:00.000Z,13
2022-06-19T13:00:00.000Z,13
2022-06-19T14:00:00.000Z,13
2022-06-19T15:00:00.000Z,13
2022-06-19T16:00:00.000Z,13
2022-06-19T17:00:00.000Z,13
2022-06-19T18:00:00.000Z,13
2022-06-19T19:00:00.000Z,13
2022-06-19T20:00:00.000Z,13
2022-06-19T21:00:00.000Z,13
2022-06-19T22:00:00.000Z,13
2022-06-19T23:00:00.000Z,13
2022-06-20T00:00:00.000Z,13
2022-06-20T01:00:00.000Z,13
2022-06-20T02:00:00.000Z,13
2022-06-20T03:00:00.000Z,13.1
2022-06-20T04:00:00.000Z,13.1
2022-06-20T05:00:00.000Z,13.1
2022-06-20T06:00:00.000Z,13.1
2022-06-20T07:00:00.000Z,13.1
2022-06-20T08:00:00.000Z,13.1
2022-06-20T09:00:00.000Z,13.1
2022-06-20T10:00:00.000Z,13.1
2022-06-20T11:00:00.000Z,13.1
2022-06-20T12:00:00.000Z,13.1
2022-06-20T13:00:00.000Z,13.1
2022-06-20T14:00:00.000Z,13.1
2022-06-20T15:00:00.000Z,13.1
2022-06-20T16:00:00.000Z,13.1
2022-06-20T17:00:00.000Z,13.1
2022-06-20T18:00:00.000Z,13.1
2022-06-20T19:00:00.000Z,13.1
2022-06-20T20:00:00.000Z,13.1
2022-06-20T21:00:00.000Z,13.2
2022-06-20T22:00:00.000Z,13.2
2022-06-20T23:00:00.000Z,13.2
2022-06-21T00:00:00.000Z,13.2
2022-06-21T01:00:00.000Z,13.2
2022-06-21T02:00:00.000Z,13.2
2022-06-21T03:00:00.000Z,13.2
2022-06-21T04:00:00.000Z,13.2
2022-06-21T05:00:00.000Z,13.2
2022-06-21T06:00:00.000Z,13.2
2022-06-21T07:00:00.000Z,13.2
2022-06-21T08:00:00.000Z,13.2
2022-06-21T09:00:00.000Z,13.2
2022-06-21T10:00:00.000Z,13.2
2022-06-21T11:00:00.000Z,13.2
2022-06-21T12:00:00.000Z,13.2
2022-06-21T13:00:00.000Z,13.2
2022-06-21T14:00:00.000Z,13.3
2022-06-21T15:00:00.000Z,13.3
2022-06-21T16:00:00.000Z,13.3
2022-06-21T17:00:00.000Z,13.3
2022-06-21T18:00:00.000Z,13.3
2022-06-21T19:00:00.000Z,13.3
2022-06-21T20:00:00.000Z,13.3
2022-06-21T21:00:00.000Z,13.3
2022-06-21T22:00:00.000Z,13.3
2022-06-21T23:00:00.000Z,13.3
2022-06-22T00:00:00.000Z,13.3
2022-06-22T01:00:00.000Z,13.3
2022-06-22T02:00:00.000Z,13.3
2022-06-22T03:00:00.000Z,13.3
2022-06-22T04:00:00.000Z,13.3
2022-06-22T05:00:00.000Z,13.3
2022-06-22T06:00:00.000Z,13.3
2022-06-22T07:00:00.000Z,13.3
2022-06-22T08:00:00.000Z,13.3
2022-06-22T09:00:00.000Z,13.2
2022-06-22T10:00:00.000Z,13.1
2022-06-22T11:00:00.000Z,13
2022-06-22T12:00:00.000Z,13
2022-06-22T13:00:00.000Z,13
2022-06-22T14:00:00.000Z,13.1
2022-06-22T15:00:00.000Z,13.2
2022-06-22T16:00:00.000Z,13.5
2022-06-22T17:00:00.000Z,15
2022-06-22T18:00:00.000Z,16.6
2022-06-22T19:00:00.000Z,19.1
2022-06-22T20:00:00.000Z,18
2022-06-22T21:00:00.000Z,16.3
2022-06-22T22:00:00.000Z,29.6
2022-06-22T23:00:00.000Z,73.8
2022-06-23T00:00:00.000Z,96
2022-06-23T01:00:00.000Z,104
2022-06-23T02:00:00.000Z,89
2022-06-23T03:00:00.000Z,56.4
2022-06-23T04:00:00.000Z,33.2
2022-06-23T05:00:00.000Z,22.9
2022-06-23T06:00:00.000Z,18.8
2022-06-23T07:00:00.000Z,17
2022-06-23T08:00:00.000Z,15.9
2022-06-23T09:00:00.000Z,15.4
2022-06-23T10:00:00.000Z,14.8
2022-06-23T11:00:00.000Z,14.6
2022-06-23T12:00:00.000Z,14.5
2022-06-23T13:00:00.000Z,14.7
2022-06-23T14:00:00.000Z,15.3
2022-06-23T15:00:00.000Z,14.9
2022-06-23T16:00:00.000Z,14.7
2022-06-23T17:00:00.000Z,14.9
2022-06-23T18:00:00.000Z,14.7
2022-06-23T19:00:00.000Z,14.6
2022-06-23T20:00:00.000Z,14.4
2022-06-23T21:00:00.000Z,14.3
2022-06-23T22:00:00.000Z,14.1
2022-06-23T23:00:00.000Z,14
2022-06-24T00:00:00.000Z,13.8
2022-06-24T01:00:00.000Z,13.8
2022-06-24T02:00:00.000Z,13.8
2022-06-24T03:00:00.000Z,13.8
2022-06-24T04:00:00.000Z,13.8
2022-06-24T05:00:00.000Z,13.8
2022-06-24T06:00:00.000Z,13.8
2022-06-24T07:00:00.000Z,13.8
2022-06-24T08:00:00.000Z,14.3
2022-06-24T09:00:00.000Z,16.1
2022-06-24T10:00:00.000Z,18.5
