Datetime,Discharge
1/11/2025 17:20,13.04607363
1/11/2025 17:30,12.10112081
1/11/2025 17:40,15.74281762
1/11/2025 17:50,20.20578847
1/11/2025 18:00,24.31527985
1/11/2025 18:10,20.19408385
1/11/2025 18:20,11.79367951
1/11/2025 18:30,9.235440165
1/11/2025 18:40,9.452365752
1/11/2025 18:50,9.93225509
1/11/2025 19:00,10.02121019
1/11/2025 19:10,10.568206
1/11/2025 19:20,11.80928566
1/11/2025 19:30,10.69305526
1/11/2025 19:40,8.784422217
1/11/2025 19:50,6.500851245
1/11/2025 20:00,4.398311698
1/11/2025 20:10,4.62069944
1/11/2025 20:20,9.716499965
1/11/2025 20:30,10.28690502
1/11/2025 20:40,8.958821026
1/11/2025 20:50,7.126268
1/11/2025 21:00,5.100978932
1/11/2025 21:10,5.055721075
1/11/2025 21:20,9.046995815
1/11/2025 21:30,7.770412144
1/11/2025 21:40,4.639036674
1/11/2025 21:50,2.853936605
1/11/2025 22:00,2.076957764
1/11/2025 22:10,1.726013499
1/11/2025 22:20,4.778711783
1/11/2025 22:30,7.487550543
1/11/2025 22:40,7.053309215
1/11/2025 22:50,5.973363127
1/11/2025 23:00,3.642973682
1/11/2025 23:10,3.115875718
1/11/2025 23:20,10.76172235
1/11/2025 23:30,13.41867064
1/11/2025 23:40,12.63992339
1/11/2025 23:50,10.92636731
1/12/2025 0:00,8.19450947
1/12/2025 0:10,6.71855714
1/12/2025 0:20,9.282258637
1/12/2025 0:30,10.72738881
1/12/2025 0:40,9.26470171
1/12/2025 0:50,7.184010782
1/12/2025 1:00,5.87153295
1/12/2025 1:10,5.846563099
1/12/2025 1:20,8.269809179
1/12/2025 1:30,8.324820884
1/12/2025 1:40,6.750939916
1/12/2025 1:50,5.248066965
1/12/2025 2:00,3.642973682
1/12/2025 2:10,2.887854682
1/12/2025 2:20,3.999574378
1/12/2025 2:30,3.478718876
1/12/2025 2:40,2.480837757
1/12/2025 2:50,2.158517996
1/12/2025 3:00,2.070487842
1/12/2025 3:10,1.91619
1/12/2025 3:20,1.701702276
1/12/2025 3:30,1.607986433
1/12/2025 3:40,1.595830821
1/12/2025 3:50,1.446238377
1/12/2025 4:00,1.285470613
1/12/2025 4:10,1.413104533
1/12/2025 4:20,1.834629769
1/12/2025 4:30,1.912072777
1/12/2025 4:40,1.786203381
1/12/2025 4:50,1.717582994
1/12/2025 5:00,1.826199264
1/12/2025 5:10,1.99343695
1/12/2025 5:20,1.996377824
1/12/2025 5:30,2.110091608
1/12/2025 5:40,2.240470344
1/12/2025 5:50,2.676699948
1/12/2025 6:00,3.896573739
1/12/2025 6:10,4.185677804
1/12/2025 6:20,3.048379088
1/12/2025 6:30,2.766886742
1/12/2025 6:40,2.933340195
1/12/2025 6:50,3.921543591
1/12/2025 7:00,5.011633681
1/12/2025 7:10,6.256224729
1/12/2025 7:20,7.410690218
1/12/2025 7:30,8.653330496
1/12/2025 7:40,10.25023055
1/12/2025 7:50,12.25093992
1/12/2025 8:00,13.9754203
1/12/2025 8:10,13.98439384
1/12/2025 8:20,11.63371639
1/12/2025 8:30,12.21816699
1/12/2025 8:40,13.88295382
1/12/2025 8:50,15.21689012
1/12/2025 9:00,16.3807193
1/12/2025 9:10,15.92579982
1/12/2025 9:20,14.31407392
1/12/2025 9:30,13.45027311
1/12/2025 9:40,12.82719728
1/12/2025 9:50,12.21426545
1/12/2025 10:00,11.71213733
1/12/2025 10:10,12.47020643
1/12/2025 10:20,14.99138114
1/12/2025 10:30,12.28878485
1/12/2025 10:40,8.479711995
1/12/2025 10:50,6.175072711
1/12/2025 11:00,5.086153082
1/12/2025 11:10,4.690927148
1/12/2025 11:20,6.410335532
1/12/2025 11:30,6.860573172
1/12/2025 11:40,6.989714124
1/12/2025 11:50,7.815279847
1/12/2025 12:00,7.299106193
1/12/2025 12:10,6.613995886
1/12/2025 12:20,7.564020714
1/12/2025 12:30,8.627580336
1/12/2025 12:40,8.139107612
1/12/2025 12:50,6.516847556
1/12/2025 13:00,5.243385117
1/12/2025 13:10,3.73700078
1/12/2025 13:20,3.945342981
1/12/2025 13:30,3.731538625
1/12/2025 13:40,3.015216003
1/12/2025 13:50,2.870993672
1/12/2025 14:00,2.711402258
1/12/2025 14:10,2.119110288
1/12/2025 14:20,1.183520324
1/12/2025 14:30,1
1/12/2025 14:40,1
1/12/2025 14:50,1.027457958
1/12/2025 15:00,1.201753741
1/12/2025 15:10,1.254297352
1/12/2025 15:20,1
1/12/2025 15:30,1
1/12/2025 15:40,1.377029816
1/12/2025 15:50,2.32712809
1/12/2025 16:00,5.189934029
1/12/2025 16:10,9.280698021
1/12/2025 16:20,11.68170533
1/12/2025 16:30,14.1041711
1/12/2025 16:40,16.65265659
1/12/2025 16:50,21.69578634
1/12/2025 17:00,27.70025537
1/12/2025 17:10,22.38284741
1/12/2025 17:20,11.32627509
1/12/2025 17:30,10.92909839
1/12/2025 17:40,14.92115344
1/12/2025 17:50,19.3111655
1/12/2025 18:00,23.87674683
1/12/2025 18:10,19.49648861
1/12/2025 18:20,10.95367809
1/12/2025 18:30,9.029438888
1/12/2025 18:40,9.754344896
1/12/2025 18:50,11.38401788
1/12/2025 19:00,11.83113428
1/12/2025 19:10,11.70238349
1/12/2025 19:20,13.12332411
1/12/2025 19:30,12.19397744
1/12/2025 19:40,9.524154075
1/12/2025 19:50,6.296800738
1/12/2025 20:00,3.50290842
1/12/2025 20:10,2.890795555
1/12/2025 20:20,7.336951124
1/12/2025 20:30,8.003334043
1/12/2025 20:40,5.832517557
1/12/2025 20:50,3.828296801
1/12/2025 21:00,2.330657138
1/12/2025 21:10,1.960695223
1/12/2025 21:20,6.021352061
1/12/2025 21:30,7.192594169
1/12/2025 21:40,5.055330921
1/12/2025 21:50,3.065545861
1/12/2025 22:00,2.303208983
1/12/2025 22:10,2.239882169
1/12/2025 22:20,6.320990282
1/12/2025 22:30,7.562069944
1/12/2025 22:40,5.650705824
1/12/2025 22:50,3.444775484
1/12/2025 23:00,2.033824949
1/12/2025 23:10,1.588576666
1/12/2025 23:20,5.994431439
1/12/2025 23:30,7.490671774
1/12/2025 23:40,5.338972831
1/12/2025 23:50,2.713558898
